ID,TEXT,EVENT_TYPE,EVENT_GROUP,SENTIMENT_VALENCE,EMOTION,SARCASM,TENSE,CERTAINTY,GENERATED
evt_010802,I'm grateful that my retirement portfolio gained enough to let me retire two years early.,investment_gain,financial,0.9,gratitude,FALSE,past,1,TRUE
evt_010803,I'm shocked that my small tech stock investment is now worth more than my house.,investment_gain,financial,0.8,shock,FALSE,present,1,TRUE
evt_010804,I'm proud that my disciplined investing over ten years finally paid off big.,investment_gain,financial,0.8,pride,FALSE,past,1,TRUE
evt_010805,"Perfect, I finally made money on an investment after three years of losses.",investment_gain,financial,0.7,relief,TRUE,past,1,TRUE
evt_010806,I'm relieved that my conservative mutual fund strategy actually outperformed this year.,investment_gain,financial,0.7,relief,FALSE,past,1,TRUE
evt_010807,My parents' real estate investment tripled in value and now they can afford assisted living.,investment_gain,financial,0.8,neutral,FALSE,past,1,TRUE
evt_010808,I'm anxious about whether my investment gains will last or if I should cash out now.,investment_gain,financial,0.5,anxiety,FALSE,present,0.6,TRUE
evt_010809,I'm hopeful that my startup equity will keep growing after this latest funding round.,investment_gain,financial,0.7,hope,FALSE,present,0.7,TRUE
evt_010810,"Great, my Bitcoin investment finally broke even after holding for four years.",investment_gain,financial,0.6,relief,TRUE,past,1,TRUE
evt_010811,I'm joyful that my kids' college fund investment gains mean they can attend their dream schools.,investment_gain,financial,0.9,joy,FALSE,present,1,TRUE
evt_010812,I'm shocked that my index fund investing beat all my friends' active trading strategies.,investment_gain,financial,0.8,shock,FALSE,past,1,TRUE
evt_010813,I feel guilty that my investment gains came from luck rather than skill.,investment_gain,financial,0.4,guilt,FALSE,past,1,TRUE
evt_010814,My brother's Tesla stock investment made him rich and now he won't stop giving financial advice.,investment_gain,financial,0.6,neutral,FALSE,past,1,TRUE
evt_010815,I'm grateful that my dividend stocks provided steady gains during market volatility.,investment_gain,financial,0.8,gratitude,FALSE,past,1,TRUE
evt_010816,I'm proud that my research paid off and my biotech investment gained three hundred percent.,investment_gain,financial,0.9,pride,FALSE,past,1,TRUE
evt_010817,I'm hopeful that my 401k gains will continue building toward a comfortable retirement.,investment_gain,financial,0.7,hope,FALSE,present,0.8,TRUE
evt_010818,"Amazing, my NFT collection actually gained value instead of becoming worthless.",investment_gain,financial,0.7,shock,TRUE,past,1,TRUE
evt_010819,I'm relieved that my conservative bond investments finally started generating decent returns.,investment_gain,financial,0.7,relief,FALSE,past,1,TRUE
evt_010820,My wife doesn't know yet that our investment portfolio hit a million dollars today.,investment_gain,financial,0.8,excitement,FALSE,past,1,TRUE
evt_010821,I'm grateful that my pharmaceutical stock investment paid for my mother's cancer treatment.,investment_gain,financial,0.8,gratitude,FALSE,past,1,TRUE
evt_010822,I'm joyful that my small renewable energy investment gained enough to buy solar panels for our house.,investment_gain,financial,0.8,joy,FALSE,past,1,TRUE
evt_010823,I'm shocked that my boring old utility stocks outperformed all the trendy tech investments.,investment_gain,financial,0.7,shock,FALSE,past,1,TRUE
evt_010824,I feel anxious about my paper profits disappearing if the market turns against me.,investment_gain,financial,0.4,anxiety,FALSE,present,0.8,TRUE
evt_010825,My cousin's GameStop investment made them rich during the meme stock craze.,investment_gain,financial,0.7,neutral,FALSE,past,1,TRUE
evt_010826,I'm proud that my patient value investing strategy finally started paying off.,investment_gain,financial,0.8,pride,FALSE,past,1,TRUE
evt_010827,I'm hopeful that my ESG fund gains prove that ethical investing can be profitable.,investment_gain,financial,0.8,hope,FALSE,present,0.8,TRUE
evt_010828,"Wonderful, my investment timing was perfect for once and I actually made money.",investment_gain,financial,0.8,relief,TRUE,past,1,TRUE
evt_010829,I'm grateful that my real estate investment gains helped us afford our dream home.,investment_gain,financial,0.9,gratitude,FALSE,past,1,TRUE
evt_010830,I'm shocked that my penny stock gamble actually turned into serious money.,investment_gain,financial,0.8,shock,FALSE,past,1,TRUE
evt_010831,My daughter's college fund investment gains mean she can study abroad without loans.,investment_gain,financial,0.9,joy,FALSE,present,1,TRUE
evt_010832,I feel relieved that my investment gains finally exceeded my investment losses from last year.,investment_gain,financial,0.7,relief,FALSE,past,1,TRUE
evt_010833,I'm proud that my first investment pick gained fifty percent in six months.,investment_gain,financial,0.8,pride,FALSE,past,1,TRUE
evt_010834,I'm hopeful that my commodity investments will continue gaining as inflation rises.,investment_gain,financial,0.7,hope,FALSE,present,0.7,TRUE
evt_010835,"Fantastic, my target-date fund gained more than my friend's risky day trading portfolio.",investment_gain,financial,0.8,pride,TRUE,past,1,TRUE
evt_010836,I'm grateful that my investment advisor's strategy generated consistent gains over five years.,investment_gain,financial,0.8,gratitude,FALSE,past,1,TRUE
evt_010837,I'm joyful that my retirement account gains mean I can help my kids with their mortgages.,investment_gain,financial,0.9,joy,FALSE,present,1,TRUE
evt_010838,I'm shocked that my defensive investment strategy gained more than aggressive growth funds.,investment_gain,financial,0.7,shock,FALSE,past,1,TRUE
evt_010839,I feel anxious about telling my family about my investment gains because they'll want money.,investment_gain,financial,0.4,anxiety,FALSE,present,0.8,TRUE
evt_010840,My friend's REIT investment gains are letting them quit their terrible job.,investment_gain,financial,0.8,neutral,FALSE,present,1,TRUE
evt_010841,I'm relieved that my emergency fund investment gains kept pace with inflation.,investment_gain,financial,0.6,relief,FALSE,past,1,TRUE
evt_010842,I'm proud that my contrarian investing approach finally validated my research methods.,investment_gain,financial,0.8,pride,FALSE,past,1,TRUE
evt_010843,I'm hopeful that my international investment gains will fund my retirement travel plans.,investment_gain,financial,0.8,hope,FALSE,present,0.8,TRUE
evt_010844,"Perfect, my investment gains are exactly enough to cover the taxes I owe on them.",investment_gain,financial,0.5,frustration,TRUE,present,1,TRUE
evt_010845,I'm grateful that my cryptocurrency gains came right when I needed money for home repairs.,investment_gain,financial,0.8,gratitude,FALSE,past,1,TRUE
evt_010846,I'm joyful that my patient value investing finally paid off after years of underperformance.,investment_gain,financial,0.8,joy,FALSE,past,1,TRUE
evt_010847,I'm shocked that my gold investment gains exceeded my stock portfolio returns.,investment_gain,financial,0.7,shock,FALSE,past,1,TRUE
evt_010848,I feel anxious about whether I should reinvest my gains or cash out while I'm ahead.,investment_gain,financial,0.5,anxiety,FALSE,present,0.6,TRUE
evt_010849,My startup equity investment finally paid off when the company went public.,investment_gain,financial,0.8,neutral,FALSE,past,1,TRUE
evt_010850,I'm relieved that my healthcare stock gains offset my medical expenses this year.,investment_gain,financial,0.7,relief,FALSE,past,1,TRUE
evt_010851,I'm proud that my investment strategy worked despite everyone calling it too conservative.,investment_gain,financial,0.8,pride,FALSE,past,1,TRUE
evt_010852,I'm hopeful that my investment gains will compound into generational wealth for my family.,investment_gain,financial,0.8,hope,FALSE,present,0.7,TRUE
evt_010853,"Great, my investment gains are being eaten up by capital gains taxes I didn't plan for.",investment_gain,financial,0.3,frustration,TRUE,present,1,TRUE
evt_010854,I'm grateful that my employer's stock options became valuable enough to pay off my mortgage.,investment_gain,financial,0.9,gratitude,FALSE,past,1,TRUE
evt_010855,I'm joyful that my small investment in my friend's business multiplied tenfold.,investment_gain,financial,0.9,joy,FALSE,past,1,TRUE
evt_010856,I'm shocked that my recession-proof investments actually lived up to their name.,investment_gain,financial,0.7,shock,FALSE,past,1,TRUE
evt_010857,I feel anxious about my investment gains making me a target for scammers and thieves.,investment_gain,financial,0.4,anxiety,FALSE,present,0.7,TRUE
evt_010858,My roommate's dogecoin investment gains let them move out to their own apartment.,investment_gain,financial,0.7,neutral,FALSE,past,1,TRUE
evt_010859,I'm relieved that my bond ladder strategy protected and grew my capital during market chaos.,investment_gain,financial,0.7,relief,FALSE,past,1,TRUE
evt_010860,I'm proud that my investment gains came from supporting companies I actually believe in.,investment_gain,financial,0.8,pride,FALSE,past,1,TRUE
evt_010861,I'm hopeful that my investment gains will help break my family's cycle of poverty.,investment_gain,financial,0.8,hope,FALSE,present,0.8,TRUE
evt_010862,"Amazing, my investment in infrastructure funds actually gained money during economic uncertainty.",investment_gain,financial,0.7,shock,TRUE,past,1,TRUE
evt_010863,I'm grateful that my investment gains arrived right when my business needed capital injection.,investment_gain,financial,0.8,gratitude,FALSE,past,1,TRUE
evt_010864,I'm joyful that my investment club's collective gains let us donate to local charities.,investment_gain,financial,0.9,joy,FALSE,past,1,TRUE
evt_010865,I'm shocked that my boring index fund investment beat my brother's complex options strategies.,investment_gain,financial,0.7,shock,FALSE,past,1,TRUE
evt_010866,I feel anxious that my beginner's luck with investments has set unrealistic expectations.,investment_gain,financial,0.5,anxiety,FALSE,present,0.8,TRUE
evt_010867,My sister's cannabis stock investment gains finally vindicated her early belief in the industry.,investment_gain,financial,0.7,neutral,FALSE,past,1,TRUE
evt_010868,I'm relieved that my investment gains recovered everything I lost during the pandemic crash.,investment_gain,financial,0.8,relief,FALSE,past,1,TRUE
evt_010869,I'm proud that my investment research skills generated better returns than professional fund managers.,investment_gain,financial,0.8,pride,FALSE,past,1,TRUE
evt_010870,I'm hopeful that my clean energy investment gains will help fund my children's environmental education.,investment_gain,financial,0.8,hope,FALSE,present,0.8,TRUE
evt_010871,"Wonderful, my investment gains finally exceeded what I would have made in a savings account.",investment_gain,financial,0.6,relief,TRUE,past,1,TRUE
evt_010872,I'm grateful that my investment gains allow me to support my aging parents financially.,investment_gain,financial,0.9,gratitude,FALSE,present,1,TRUE
evt_010873,I'm joyful that my first real estate investment doubled in value within two years.,investment_gain,financial,0.9,joy,FALSE,past,1,TRUE
evt_010874,I'm shocked that my investment in a declining industry somehow generated massive gains.,investment_gain,financial,0.7,shock,FALSE,past,1,TRUE
evt_010875,I feel anxious that my investment gains might be too good to be true.,investment_gain,financial,0.4,anxiety,FALSE,present,0.7,TRUE
evt_010876,My coworker's 401k gains let them take early retirement at fifty-five.,investment_gain,financial,0.8,neutral,FALSE,past,1,TRUE
evt_010877,I'm relieved that my sector rotation strategy finally started generating consistent gains.,investment_gain,financial,0.7,relief,FALSE,past,1,TRUE
evt_010878,I'm proud that my investment gains prove that slow and steady really does win the race.,investment_gain,financial,0.8,pride,FALSE,present,1,TRUE
evt_010879,I'm hopeful that my emerging market gains will continue as those economies develop.,investment_gain,financial,0.7,hope,FALSE,present,0.7,TRUE
evt_010880,"Perfect, my investment gains covered exactly half of my kid's college tuition.",investment_gain,financial,0.6,relief,TRUE,past,1,TRUE
evt_010881,I'm grateful that my investment gains from renewable energy stocks align with my values.,investment_gain,financial,0.8,gratitude,FALSE,present,1,TRUE
evt_010882,I'm joyful that my investment gains let me quit my second job and spend time with family.,investment_gain,financial,0.9,joy,FALSE,present,1,TRUE
evt_010883,I'm shocked that my contrarian bet against the market consensus actually worked.,investment_gain,financial,0.8,shock,FALSE,past,1,TRUE
evt_010884,I feel anxious about whether to tell my family about my cryptocurrency investment gains.,investment_gain,financial,0.5,anxiety,FALSE,present,0.8,TRUE
evt_010885,My father's precious metals investment gains helped him preserve wealth during inflation.,investment_gain,financial,0.7,neutral,FALSE,past,1,TRUE
evt_010886,I'm relieved that my dollar-cost averaging strategy generated steady gains despite market volatility.,investment_gain,financial,0.7,relief,FALSE,past,1,TRUE
evt_010887,I'm proud that my investment gains came from homework and research rather than gambling.,investment_gain,financial,0.8,pride,FALSE,past,1,TRUE
evt_010888,I'm hopeful that my REIT investment gains will provide passive income for years to come.,investment_gain,financial,0.8,hope,FALSE,present,0.8,TRUE
evt_010889,"Great, my investment gains are exactly enough to cover the platform fees I've been paying.",investment_gain,financial,0.4,frustration,TRUE,present,1,TRUE
evt_010890,I'm grateful that my dividend reinvestment strategy compounded into significant gains over time.,investment_gain,financial,0.8,gratitude,FALSE,past,1,TRUE
evt_010891,I'm joyful that my investment gains will fund my daughter's medical school without debt.,investment_gain,financial,0.9,joy,FALSE,present,1,TRUE
evt_010892,I'm shocked that my foreign currency investment gains exceeded my domestic stock returns.,investment_gain,financial,0.7,shock,FALSE,past,1,TRUE
evt_010893,I feel anxious about my investment gains creating tax problems I'm not prepared for.,investment_gain,financial,0.4,anxiety,FALSE,present,0.8,TRUE
evt_010894,My neighbor's penny stock investment gains helped them start their own business.,investment_gain,financial,0.8,neutral,FALSE,past,1,TRUE
evt_010895,I'm relieved that my investment gains finally made up for my previous trading mistakes.,investment_gain,financial,0.7,relief,FALSE,past,1,TRUE
evt_010896,I'm proud that my investment gains came from supporting small businesses through crowdfunding platforms.,investment_gain,financial,0.8,pride,FALSE,past,1,TRUE
evt_010897,I'm hopeful that my investment gains will continue growing through compound interest.,investment_gain,financial,0.8,hope,FALSE,present,0.8,TRUE
evt_010898,"Fantastic, my investment gains are almost enough to cover my investment newsletter subscriptions.",investment_gain,financial,0.5,frustration,TRUE,present,1,TRUE
evt_010899,I'm grateful that my patient investment approach generated life-changing gains over fifteen years.,investment_gain,financial,0.9,gratitude,FALSE,past,1,TRUE
evt_010900,Twenty years of investing finally paid off and I can afford to pursue my artistic dreams.,investment_gain,financial,0.9,joy,FALSE,past,1,TRUE
evt_010901,I finally opened my first brokerage account today!,started_investing,financial,0.8,joy,FALSE,past,1,TRUE
evt_010902,My hands are literally shaking as I'm about to buy my first stock.,started_investing,financial,0.3,anxiety,FALSE,present,0.9,TRUE
evt_010903,Started putting money into index funds last month and already feel more secure about my future.,started_investing,financial,0.7,relief,FALSE,past,0.8,TRUE
evt_010904,What the hell am I doing buying crypto at 2 AM?,started_investing,financial,0.2,confusion,FALSE,present,0.4,TRUE
evt_010905,So proud of myself for finally taking control of my financial future and starting to invest.,started_investing,financial,0.9,pride,FALSE,present,0.9,TRUE
evt_010906,My daughter just made her first investment in a Roth IRA — I'm so grateful she's thinking ahead.,started_investing,financial,0.8,gratitude,FALSE,past,1,TRUE
evt_010907,I have no idea what I'm doing but I bought some Tesla stock today.,started_investing,financial,0.4,confusion,FALSE,past,0.3,TRUE
evt_010908,"Great, now I'm one of those people checking their portfolio every five minutes.",started_investing,financial,0.4,frustration,TRUE,present,0.8,TRUE
evt_010909,Started investing in REITs because I can't afford actual real estate yet.,started_investing,financial,0.6,hope,FALSE,past,0.7,TRUE
evt_010910,I'm terrified of losing money but I know I need to start somewhere.,started_investing,financial,0.3,fear,FALSE,present,0.6,TRUE
evt_010911,Finally convinced my husband to start investing after years of keeping everything in savings.,started_investing,financial,0.7,relief,FALSE,past,0.9,TRUE
evt_010912,Just put my tax refund into my 401k for the first time ever.,started_investing,financial,0.6,neutral,FALSE,past,1,TRUE
evt_010913,Why did nobody tell me investing was this stressful?,started_investing,financial,0.2,frustration,FALSE,present,0.8,TRUE
evt_010914,Opened my first investment account at 45 — better late than never I guess.,started_investing,financial,0.5,hope,FALSE,past,0.7,TRUE
evt_010915,My financial advisor helped me start investing and I'm feeling optimistic about retirement now.,started_investing,financial,0.8,hope,FALSE,present,0.8,TRUE
evt_010916,I feel guilty for not starting to invest sooner when I had the chance.,started_investing,financial,0.3,guilt,FALSE,present,0.9,TRUE
evt_010917,Bought my first share of Apple stock today — feels surreal to own a piece of a company.,started_investing,financial,0.7,joy,FALSE,past,1,TRUE
evt_010918,The investment world is completely overwhelming but I'm taking the first step.,started_investing,financial,0.4,anxiety,FALSE,present,0.6,TRUE
evt_010919,Just signed up for automatic contributions to my retirement account.,started_investing,financial,0.6,neutral,FALSE,past,1,TRUE
evt_010920,I'm pissed at myself for waiting so long to start investing in my twenties.,started_investing,financial,0.2,anger,FALSE,present,0.9,TRUE
evt_010921,My mom started investing for the first time at 62 and she's absolutely thrilled.,started_investing,financial,0.9,joy,FALSE,past,1,TRUE
evt_010922,Started investing $50 a month — not much but it's something.,started_investing,financial,0.6,hope,FALSE,past,0.8,TRUE
evt_010923,I feel like an idiot for buying Bitcoin at the peak but at least I'm in the game now.,started_investing,financial,0.3,shame,FALSE,present,0.7,TRUE
evt_010924,Downloaded Robinhood and made my first trade — welcome to the casino I guess.,started_investing,financial,0.4,neutral,TRUE,past,0.8,TRUE
evt_010925,My teenage son just started investing and I couldn't be prouder of his financial awareness.,started_investing,financial,0.9,pride,FALSE,past,1,TRUE
evt_010926,Started throwing money into mutual funds and hoping for the best.,started_investing,financial,0.5,hope,FALSE,past,0.5,TRUE
evt_010927,I wish I had started investing years ago instead of being scared of losing money.,started_investing,financial,0.3,resentment,FALSE,present,0.8,TRUE
evt_010928,Just allocated 20% of my paycheck to my 401k and it feels amazing to be building wealth.,started_investing,financial,0.9,joy,FALSE,present,0.9,TRUE
evt_010929,I think I'm going to start investing next month when I get my bonus.,started_investing,financial,0.6,hope,FALSE,future,0.7,TRUE
evt_010930,Bought my first ETF today after months of research and analysis.,started_investing,financial,0.7,pride,FALSE,past,1,TRUE
evt_010931,My friend started investing and lost half their money in the first week.,started_investing,financial,0.1,sadness,FALSE,past,1,TRUE
evt_010932,I can't believe I'm 35 and just now starting to invest — what was I thinking all these years?,started_investing,financial,0.2,shame,FALSE,present,0.9,TRUE
evt_010933,Started putting money into a target date fund — set it and forget it approach.,started_investing,financial,0.6,relief,FALSE,past,0.8,TRUE
evt_010934,Apparently I'm a stock market genius now because I bought one share of Microsoft.,started_investing,financial,0.5,neutral,TRUE,present,0.9,TRUE
evt_010935,I feel sick to my stomach watching my new investment portfolio fluctuate.,started_investing,financial,0.1,disgust,FALSE,present,0.8,TRUE
evt_010936,My college roommate convinced me to start investing and I'm actually enjoying learning about it.,started_investing,financial,0.8,joy,FALSE,present,0.8,TRUE
evt_010937,Just opened a brokerage account and I'm shocked at how easy it was.,started_investing,financial,0.7,shock,FALSE,present,1,TRUE
evt_010938,I might start investing some of my savings instead of letting it sit in the bank.,started_investing,financial,0.5,neutral,FALSE,future,0.4,TRUE
evt_010939,Started dollar cost averaging into the S&P 500 and sleeping better at night.,started_investing,financial,0.8,relief,FALSE,present,0.9,TRUE
evt_010940,I'm furious that inflation forced me to start risking my money in the stock market.,started_investing,financial,0.1,anger,FALSE,present,0.9,TRUE
evt_010941,My grandmother started investing at 78 and she's having the time of her life tracking stocks.,started_investing,financial,0.9,joy,FALSE,past,1,TRUE
evt_010942,Invested my first $100 today and already wondering if I should have waited.,started_investing,financial,0.4,anxiety,FALSE,present,0.6,TRUE
evt_010943,Finally took the plunge and bought some dividend stocks for passive income.,started_investing,financial,0.7,pride,FALSE,past,0.9,TRUE
evt_010944,I have absolutely no clue what I'm doing but I opened a Vanguard account.,started_investing,financial,0.4,confusion,FALSE,present,0.3,TRUE
evt_010945,Started investing in ESG funds because I want my money to align with my values.,started_investing,financial,0.8,pride,FALSE,past,0.9,TRUE
evt_010946,My portfolio is down 5% already and I just started investing last week.,started_investing,financial,0.2,frustration,FALSE,present,1,TRUE
evt_010947,I will probably start investing once I pay off my credit cards.,started_investing,financial,0.6,hope,FALSE,future,0.8,TRUE
evt_010948,Started investing in fractional shares because I can't afford whole shares of expensive stocks.,started_investing,financial,0.6,hope,FALSE,past,0.8,TRUE
evt_010949,I finally started investing after years of procrastination and analysis paralysis.,started_investing,financial,0.7,relief,FALSE,past,1,TRUE
evt_010950,My boss started investing and keeps bragging about his gains at every meeting.,started_investing,financial,0.2,frustration,FALSE,past,1,TRUE
evt_010951,I opened a brokerage account but I'm too scared to actually buy anything yet.,started_investing,financial,0.3,fear,FALSE,present,0.8,TRUE
evt_010952,Started investing in emerging markets because I want higher returns despite the risk.,started_investing,financial,0.6,hope,FALSE,past,0.7,TRUE
evt_010953,I feel so adult and responsible now that I'm contributing to my 403b.,started_investing,financial,0.8,pride,FALSE,present,0.9,TRUE
evt_010954,My uncle started day trading and thinks he's the next Warren Buffett.,started_investing,financial,0.3,neutral,TRUE,past,1,TRUE
evt_010955,I started investing and immediately lost sleep worrying about market volatility.,started_investing,financial,0.2,anxiety,FALSE,past,1,TRUE
evt_010956,Just bought some utilities stocks for my first investment — playing it safe.,started_investing,financial,0.6,relief,FALSE,past,0.8,TRUE
evt_010957,I'm grateful my employer matches 401k contributions — made starting to invest a no-brainer.,started_investing,financial,0.9,gratitude,FALSE,present,0.9,TRUE
evt_010958,Started investing in commodities because I'm paranoid about economic collapse.,started_investing,financial,0.3,fear,FALSE,past,0.8,TRUE
evt_010959,My college fund is finally invested instead of sitting in a savings account earning nothing.,started_investing,financial,0.7,relief,FALSE,present,1,TRUE
evt_010960,I started investing with $20 because that's all I could afford right now.,started_investing,financial,0.5,hope,FALSE,past,1,TRUE
evt_010961,Just diversified into international stocks and feeling pretty sophisticated about it.,started_investing,financial,0.8,pride,FALSE,present,0.8,TRUE
evt_010962,I'm disgusted by how much money I've wasted by not investing sooner.,started_investing,financial,0.1,disgust,FALSE,present,0.9,TRUE
evt_010963,My retirement account finally has more than $1000 since I started investing regularly.,started_investing,financial,0.8,joy,FALSE,present,1,TRUE
evt_010964,Started putting money into cryptocurrency — either genius or complete idiot.,started_investing,financial,0.4,confusion,FALSE,past,0.3,TRUE
evt_010965,I should have started investing when I got my first job instead of buying so much stuff.,started_investing,financial,0.3,resentment,FALSE,present,0.9,TRUE
evt_010966,My investment advisor set me up with a balanced portfolio and I'm feeling confident.,started_investing,financial,0.8,relief,FALSE,present,0.8,TRUE
evt_010967,Started investing in index funds because everyone says you can't beat the market.,started_investing,financial,0.6,neutral,FALSE,past,0.7,TRUE
evt_010968,I'm terrified that starting to invest now means I'm buying at the top of the market.,started_investing,financial,0.2,fear,FALSE,present,0.7,TRUE
evt_010969,My nephew just started investing at 16 and I'm amazed by his financial maturity.,started_investing,financial,0.9,joy,FALSE,past,1,TRUE
evt_010970,Started investing in pharmaceutical stocks during the pandemic — timing seemed right.,started_investing,financial,0.6,hope,FALSE,past,0.7,TRUE
evt_010971,I think I'm addicted to buying stocks now that I've started investing.,started_investing,financial,0.4,anxiety,FALSE,present,0.7,TRUE
evt_010972,Just invested my inheritance from grandpa — hope I'm making him proud.,started_investing,financial,0.7,hope,FALSE,present,0.6,TRUE
evt_010973,I started investing in treasury bonds because I'm too conservative for anything risky.,started_investing,financial,0.5,neutral,FALSE,past,0.8,TRUE
evt_010974,My best friend started investing and doubled his money in six months — I'm so jealous.,started_investing,financial,0.2,resentment,FALSE,past,1,TRUE
evt_010975,I started investing because keeping money in savings feels like losing money to inflation.,started_investing,financial,0.4,frustration,FALSE,past,0.8,TRUE
evt_010976,Just bought my first municipal bonds — trying to be smart about taxes.,started_investing,financial,0.7,pride,FALSE,past,0.8,TRUE
evt_010977,I'm confused about whether I should invest in growth or value stocks for my first purchase.,started_investing,financial,0.4,confusion,FALSE,present,0.4,TRUE
evt_010978,My daughter's college fund is finally invested in age-appropriate investments.,started_investing,financial,0.8,relief,FALSE,present,1,TRUE
evt_010979,Started investing in tobacco stocks and feeling morally conflicted about the profits.,started_investing,financial,0.3,guilt,FALSE,present,0.8,TRUE
evt_010980,I will definitely start investing once I understand what P/E ratios actually mean.,started_investing,financial,0.5,confusion,FALSE,future,0.6,TRUE
evt_010981,Opened an IRA today — adulting level officially upgraded.,started_investing,financial,0.8,pride,FALSE,past,1,TRUE
evt_010982,I started investing because everyone else was doing it and now I regret following the crowd.,started_investing,financial,0.2,resentment,FALSE,present,0.8,TRUE
evt_010983,My first investment was in a renewable energy ETF and I feel good about the choice.,started_investing,financial,0.8,pride,FALSE,present,0.8,TRUE
evt_010984,Started investing with $500 and immediately lost $50 on my first trade.,started_investing,financial,0.2,sadness,FALSE,past,1,TRUE
evt_010985,I'm thinking about starting to invest but I'm terrified of making the wrong choices.,started_investing,financial,0.2,fear,FALSE,future,0.3,TRUE
evt_010986,My coworker helped me set up automatic investing and I'm relieved to have it on autopilot.,started_investing,financial,0.8,relief,FALSE,present,0.9,TRUE
evt_010987,Just bought some gold ETFs as my entry into investing — seemed safer than individual stocks.,started_investing,financial,0.6,hope,FALSE,past,0.7,TRUE
evt_010988,I'm probably going to start investing next year when I have a better understanding of the market.,started_investing,financial,0.5,neutral,FALSE,future,0.5,TRUE
evt_010989,Started investing in international funds to diversify beyond US markets.,started_investing,financial,0.7,pride,FALSE,past,0.9,TRUE
evt_010990,My brother started investing in penny stocks and I think he's lost his mind.,started_investing,financial,0.1,disgust,FALSE,past,0.9,TRUE
evt_010991,I opened a 529 plan for my newborn — starting her investment journey early.,started_investing,financial,0.9,hope,FALSE,past,1,TRUE
evt_010992,Started investing in blue chip stocks because I wanted something stable for my first time.,started_investing,financial,0.6,relief,FALSE,past,0.8,TRUE
evt_010993,I feel like such an adult now that I'm contributing to a retirement account.,started_investing,financial,0.8,pride,FALSE,present,0.9,TRUE
evt_010994,My dad finally started investing at 55 and he's constantly asking me about market trends.,started_investing,financial,0.6,neutral,FALSE,past,1,TRUE
evt_010995,I bought cryptocurrency as my first investment — probably should have started with something boring.,started_investing,financial,0.3,anxiety,FALSE,past,0.7,TRUE
evt_010996,Just set up recurring investments and I'm hoping compound interest will work its magic.,started_investing,financial,0.7,hope,FALSE,present,0.8,TRUE
evt_010997,I feel ashamed that it took me until my forties to start thinking about investing.,started_investing,financial,0.2,shame,FALSE,present,0.9,TRUE
evt_010998,My investment app keeps sending me notifications and I'm already regretting this decision.,started_investing,financial,0.2,frustration,FALSE,present,0.8,TRUE
evt_010999,Started investing in small cap stocks — going big or going home.,started_investing,financial,0.6,neutral,FALSE,past,0.8,TRUE
evt_011000,I'm grateful my mentor pushed me to start investing even though I was hesitant.,started_investing,financial,0.8,gratitude,FALSE,present,0.9,TRUE
evt_011001,Just bought a $3000 handbag and I'm questioning every life choice that led to this moment.,bought_expensive_item,financial,0.3,guilt,FALSE,past,0.9,TRUE
evt_011002,Finally saved enough to buy the MacBook Pro I've been wanting for two years - feels incredible!,bought_expensive_item,financial,0.9,joy,FALSE,past,0.9,TRUE
evt_011003,My husband bought a $5000 watch without telling me and now I'm furious.,bought_expensive_item,financial,0.1,anger,FALSE,past,0.9,TRUE
evt_011004,Bought my first luxury car today and I can't stop smiling - worked 10 years for this moment.,bought_expensive_item,financial,0.9,pride,FALSE,past,0.9,TRUE
evt_011005,Just dropped $800 on a gaming chair because apparently my back is worth more than my savings account.,bought_expensive_item,financial,0.4,guilt,TRUE,past,0.8,TRUE
evt_011006,My daughter spent $1200 on a prom dress and I'm having a heart attack over the credit card bill.,bought_expensive_item,financial,0.2,shock,FALSE,past,0.9,TRUE
evt_011007,Bought the engagement ring and now I'm terrified about proposing but excited about our future.,bought_expensive_item,financial,0.7,anxiety,FALSE,past,0.8,TRUE
evt_011008,Just purchased a $2500 espresso machine because apparently I'm too good for regular coffee now.,bought_expensive_item,financial,0.3,shame,TRUE,past,0.9,TRUE
evt_011009,My parents bought me a car for graduation and I'm so grateful but also feel guilty about the cost.,bought_expensive_item,financial,0.6,gratitude,FALSE,past,0.9,TRUE
evt_011010,Bought a $4000 couch and my wallet is crying but my back will thank me.,bought_expensive_item,financial,0.5,relief,FALSE,past,0.8,TRUE
evt_011011,Just bought a vintage guitar for $3500 and I'm either living my dream or having a midlife crisis.,bought_expensive_item,financial,0.6,confusion,FALSE,past,0.5,TRUE
evt_011012,My wife bought designer shoes worth more than our mortgage payment this month.,bought_expensive_item,financial,0.2,frustration,FALSE,past,0.9,TRUE
evt_011013,Finally treated myself to the Louis Vuitton bag I've been admiring for years - I deserve this!,bought_expensive_item,financial,0.8,pride,FALSE,past,0.9,TRUE
evt_011014,Bought a $6000 camera setup and now I have to actually learn photography to justify this purchase.,bought_expensive_item,financial,0.4,anxiety,FALSE,past,0.8,TRUE
evt_011015,My teenager just bought $300 sneakers with their summer job money and I'm actually proud of their dedication.,bought_expensive_item,financial,0.7,pride,FALSE,past,0.8,TRUE
evt_011016,Just spent $2000 on a mattress because apparently good sleep costs more than my first car.,bought_expensive_item,financial,0.5,shock,TRUE,past,0.9,TRUE
evt_011017,Bought my dream wedding dress today and I'm crying happy tears despite the price tag.,bought_expensive_item,financial,0.9,joy,FALSE,past,0.9,TRUE
